Date,A,ADI,AMAT,ATVI,BA,BXP,CAT,CHRW,CNC,CVS,EQIX,F,FDS,FE,FLT,FRC,INTC,INTU,KMX,LKQ,LUV,MRK,MSCI,NOW,PHM,PNC,PWR,SHW,SPGI,STE,SWKS,TFC,TSN,TT,WBA,Mkt-RF,SMB,HML,RF
2015-12,-0.0002390799044993397,-0.10238522252039262,-0.005327670699569076,0.027881020746544083,-0.005912689091754242,0.020401656895275178,-0.0645561230956837,-0.08023134840467816,0.13956705729166674,0.03911149376561118,0.019898798976338616,-0.01674806506601112,-0.041054630479523624,0.01083148006367951,-0.07013215514428439,-0.04066225714405369,-0.009203327311224307,-0.036926118372572425,-0.05811514940132223,0.004747351330451677,-0.06146468241440395,-0.0035842212814326535,0.028665066002638184,-0.00517187181460077,-0.08521559991892791,-0.0020940694499351764,-0.08163262128531945,-0.0596587606935749,0.021872090635972175,-0.013616142353039984,-0.0745602874283986,-0.020973526178039714,0.0666000366210937,-0.05761038160379384,0.013447636549185571,-2.17,-2.81,-2.59,0.01
2016-01,-0.09949772089865538,-0.02639188525898084,-0.05463312552734312,-0.10049081585250652,-0.16916799020668327,-0.08883488905224968,-0.08416712011570271,0.044340473476383035,-0.056982165695477094,-0.012069145399315695,0.027017240716384006,-0.15259052866721956,-0.07301476189457146,0.04191622597675426,-0.14055829684020382,0.02936727994404653,-0.09956459301056675,-0.010259045220409657,-0.1813970853084187,-0.07526154591286971,-0.12633539869742183,-0.040704321698834534,-0.04561210371280644,-0.28130775370734296,-0.05948369719951552,-0.09086136034565462,-0.07654317220052087,-0.015138646759942143,-0.1375533063108202,-0.08096626985171795,-0.10295462024721902,-0.1362073879615584,0.0005625122495196422,-0.06909019923819382,-0.0638797816753347,-5.77,-3.39,2.07,0.01
2016-02,-0.007968208223088746,-0.01615296921696574,0.06912188368674399,-0.09046523969379883,-0.01623238985120934,-0.017812578187179406,0.0877248573671614,0.07812267176533738,-0.08217857196202494,0.006004781582408691,-0.022152830989987216,0.047738749458166696,-0.0013934403406142826,0.012401688759255292,0.03948230420143384,-0.09499998653636255,-0.046099299937885085,0.011831192839951932,0.04708008152987153,0.007299298019120881,0.11509840388072967,-0.009078334054731463,0.024404421768556617,-0.11605847150394732,0.0256563424405436,-0.06162728070685963,0.08502674265869703,0.058004405037495044,0.05551636564417639,-0.07105716812160312,-0.0358386721753583,-0.015309246856583192,0.213455758233984,0.07946371310624922,-0.009784229394797284,-0.08,0.81,-0.57,0.02
2016-03,0.066934407018308,0.11700314685518576,0.12241650043488961,0.06851910549625373,0.07412423518031441,0.11336956816717669,0.13057613538806345,0.06301018774887313,0.08093400078035207,0.0675106031862085,0.08897227039564815,0.07913667090369447,0.006910713324281614,0.07469375287783397,0.1649306692452892,0.08287290214898735,0.09327469777967612,0.07626244612095334,0.10462603389968028,0.15688405303838904,0.06793798384478,0.053774149543302174,0.050482208699003106,0.11256589266722816,0.08842341496171269,0.040093496914462845,0.11187769581015039,0.05238449611091256,0.10296418222776116,0.10463313726469359,0.17231008432634098,0.034514944515488866,0.0294981260557432,0.11609072822596911,0.06713953963071173,6.96,0.75,1.1,0.02
2016-04,0.026850683457844582,-0.04848790333625219,-0.0335222370911763,0.018617052756338515,0.0619190204756741,0.014006914964191486,0.015416779344934683,-0.04391758034220761,0.0063342438132449885,-0.031138564083712517,-0.001088522756686694,0.004444475527162872,-0.0051474875310527635,-0.09396722139030178,0.03986549698004205,0.05522209392077837,-0.06398756986438547,-0.02999714145275667,0.03620356837692018,0.0037581876209789034,-0.004241040846978628,0.03647702226785965,0.02510799897917715,0.16835572083000527,-0.017103137919968425,0.037956711553223554,0.05141843416988112,0.009273867204956154,0.07951096029778215,-0.00534841472892944,-0.1422336535818146,0.06342051642079816,-0.012601318948961104,0.05692627938342931,-0.05887938283775629,0.92,0.67,3.21,0.01
2016-05,0.121456535755051,0.03870739199198048,0.19296535883919153,0.1389613266956644,-0.06416914933271667,-0.025065988992973187,-0.06703549926199448,0.0565027767684565,0.006294373715479473,-0.040298537828435954,0.0958074566723841,-0.0051622895525333945,0.055190761686359835,0.006750574399296383,-0.03743207628842471,0.029721330721777406,0.043262861170281885,0.057191042792819724,0.013408858814778268,0.031825288051308576,-0.0477471651865653,0.025893500545105308,0.05069789768694921,0.00209840360156921,0.020119676536893616,0.022328538525053343,0.013069198240511115,0.01315654359816354,0.0464202073495954,-0.017546312380045115,-0.0008978982171171657,0.02798184945962956,-0.030993633014066435,0.019377482252250333,-0.02371338650813537,1.78,-0.19,-1.65,0.01
2016-06,-0.03334057092277931,-0.03179488222823179,-0.01842754961234816,0.009424420845659975,0.029488652765061296,0.04990843572509762,0.045510899533050875,-0.009735973916385365,0.14466727334732443,-0.007361317853163407,0.07107737841527095,-0.06819867249098466,0.014773311979151327,0.06400482737652657,-0.03868624172508661,-0.033420876618546314,0.03830323135891245,0.04640912036646272,-0.08628403058667788,-0.041427243559944316,-0.07697741273543157,0.023995770543455253,-0.03346281662249895,-0.07301404339073181,0.03891255508155389,-0.09304656421762869,-0.03786932257217268,0.008863244575604945,-0.04069399447020705,-0.009794041512125595,-0.0521270707845739,-0.020896297603872904,0.04719351197616395,-0.046849255322288674,0.07583972870110145,-0.05,0.59,-1.45,0.02
2016-07,0.08453561651044983,0.12694213486733008,0.09678772084404286,0.013373675624835935,0.029183096076210502,0.07755884351561582,0.09167662315600311,-0.06235686536589857,-0.011489416607364356,-0.03154373000262256,-0.038325678817945796,0.007159916847488068,0.06529555609268756,0.0002864027950990611,0.059735817098371724,0.024003434154202807,0.06280492137827332,-0.005555082368887021,0.1882520859073269,0.08485799880023559,-0.05610815644753897,0.01822598320548141,0.11566387255270993,0.12831319950716868,0.0867111623347474,0.015481043686931484,0.10726641229302647,0.020635450863784044,0.13928766095898903,0.031999955610795494,0.043299587810136986,0.03538327155116461,0.1019613335116838,0.04051509562680655,-0.04827665191699193,3.95,2.51,-1.29,0.02
2016-08,-0.02348786226936983,-0.019896606945509876,0.13503229796252514,0.030129459389194313,-0.0314978796836638,-0.014071624085632117,-0.009787399312229828,-0.0028728033574594303,-0.03203404732062809,0.007333911736661536,-0.011317620822176466,-0.004739294365366686,0.03529885920235998,-0.06271474059401783,0.08254222624616459,0.07381053510085778,0.029546722927796587,0.004144509355133552,0.011843502596724509,0.04943299776420362,-0.003512490119253364,0.07040576403286014,0.047419825518834724,-0.030032034903768046,0.00897075218696708,0.09013910236782618,0.005078092141775903,-0.05344814104246043,0.01096566285392564,-0.0038054496783610503,0.1338988854403942,0.044209414573799455,0.02676632148838709,0.026109251742076234,0.018422701381358486,0.5,1.17,3.11,0.02
2016-09,0.0023414348961980913,0.030210926046399855,0.010388721995884476,0.07082427799913638,0.017690294313699173,-0.02740320747074121,0.0832214758852472,0.014981286991629261,-0.019475791671168086,-0.04721631252744107,-0.022785824048712877,-0.042063545285677684,-0.08947926071453616,0.010693623394852247,0.05803897050193507,0.0019490842991598534,0.05182503878470479,-0.012920545997685884,-0.09499579671488245,-0.017456388624316976,0.05450103750867186,-0.006051969014896574,-0.06857523431899992,0.0891702699904946,-0.06223677451917997,-0.00011101150277315064,0.08783522227320684,-0.02484930191080148,0.02444549636300697,0.03423879680951414,0.017098567577621404,-0.020259708553165612,-0.011909508131710989,-0.0007354382290467587,-0.0011150580957934864,0.25,2.13,-1.21,0.02
2016-10,-0.0747504872872723,-0.005430542912238878,-0.03548921089095447,-0.025507925227454598,0.08114457823650145,-0.1160025732484048,-0.05981748067361792,-0.03321028056053854,-0.06690560937112067,-0.054949988841828,-0.008244278197649169,-0.027340508040572975,-0.04552748059799394,0.03657796304402683,0.009037053835429854,-0.034755547710578094,-0.07629141902292014,-0.011544443666933413,-0.0639175247411905,-0.08967852191987935,0.029827715752571482,-0.05912514032505767,-0.04467476639183643,0.11067595663110996,-0.07185631079197607,0.06116108735940795,0.02715256288304979,-0.11494251066808081,-0.03721554342075628,-0.08590969781647972,0.01050700102667168,0.03923646591570118,-0.051158427594724776,-0.009567226830849429,0.026172172394784754,-2.02,-4.41,4.12,0.02
2016-11,0.009410141158683771,0.1581903218569065,0.10729026297864497,-0.15195732770062376,0.057080708424377624,0.02822040008092941,0.14497961426855843,0.0987961752229487,-0.07762481609562921,-0.08573126296418765,-0.05183606436673849,0.01873937575109985,0.03522490243823051,-0.08748906153109859,-0.1480890260235901,0.10036277294202378,-0.004875198570478578,0.04542948812262382,0.15718867650548973,0.017038509063097118,0.16379529333974796,0.04206407541141566,-0.017333824009596377,-0.05414630801889164,0.013978506642444044,0.15627617865967336,0.1728696076766305,0.09723916318949066,-0.023471486632467897,-0.018108337174481903,-0.0011697941828595626,0.15433671222732093,-0.19816510096268214,0.10774261403424279,0.02417502621595613,4.86,5.67,8.21,0.01
2016-12,0.03592546265348018,-0.021821055546906054,0.0021739035144614505,-0.013657470408744654,0.03400634431595906,0.01533743597032955,-0.029510252897349654,-0.02124243647700752,-0.019434369700223608,0.026271352431989747,0.055053705746990644,0.014214053156498485,0.020353340476394033,-0.010226960460523848,-0.052363681915034266,0.12503049661768184,0.04524494698285486,0.008180861212871093,0.11420658192700883,-0.06640274416501246,0.06929842308388601,-0.03791470587697243,-0.00025386131581495164,-0.10595315726177501,-0.025450765326142433,0.05807850656570346,0.03351118661063923,0.0002605983402637069,-0.09622654974203104,0.027129991811279508,-0.02849700527644372,0.03911603221577176,0.08572432343179592,0.006707806029920826,-0.02325033804618537,1.82,0.09,3.6,0.03
2017-01,0.07484635084781144,0.0319471165943106,0.061357282744009645,0.11354191096152344,0.04971740658597912,0.04070595616852746,0.031485937735616476,0.038219974620756325,0.11962488651595948,-0.0012673437951397082,0.07713832025329403,0.018961215174475576,0.05886318795266132,-0.02098804110240937,0.04218485754995749,0.023768205512407325,0.015164026195726654,0.03463922170457212,0.03603043511128212,0.04110930651105349,0.04955861182064769,0.052998151720790254,0.050393517164491586,0.21899390920999529,0.1702938634946427,0.029924760836157027,0.029842208351877675,0.130497818408831,0.11753765372921232,0.05104618597065391,0.22877033704631877,-0.017652101722122393,0.017996118755829738,0.05743603796607122,-0.009908164253964458,1.94,-1.13,-2.74,0.04
2017-02,0.047580109419567806,0.09327458815116585,0.05751828381614965,0.1223576745999595,0.102863772775321,0.062108519953344654,0.010453689752429884,0.056665860193698014,0.1142721588418949,0.022459133705022394,-0.023144068283653785,0.013754051862137961,0.028026528513125593,0.06959104985452069,0.1526204737166359,-0.005300540552257149,-0.016838645763810778,0.05785124392328189,-0.032528829241887935,-0.010341583368350227,0.10495120855746465,0.06259073090202794,0.14308152674188057,-0.04082988816479893,0.025104556133553446,0.05620126451863472,0.039843976859699426,0.01556895268004821,0.07730072301495294,-0.009882882387979963,0.03346413523339131,0.04394896415563676,-0.0036629963192029713,0.00012598053194889935,0.05418592481964679,3.57,-2.04,-1.67,0.04
2017-03,0.030604283005330135,0.00024406985221436805,0.07399227539627784,0.10480831886303932,-0.01869830326291555,-0.04761558782501618,-0.0403476244374249,-0.03832277872089129,0.010780172145113065,-0.02581287892516626,0.0646155963509718,-0.07102948193259018,-0.07301849735831667,-0.018809762707717503,-0.10923533720128675,-0.00021319697400146165,-0.003591189651253379,-0.07533485645498827,-0.08242949518682618,-0.0731475450133976,-0.0698962105338049,-0.03537269420038214,0.027487114961163295,0.006327692859458889,0.06802721323812455,-0.054939914397032275,-0.0056269851605004195,0.00534779669144303,0.009809255120775129,-0.009553660276418463,0.03343535365435213,-0.07299876334827571,-0.013586992809454301,0.024697624398159368,-0.03855052451426644,0.17,1.13,-3.33,0.03
2017-04,0.0412332201478649,-0.07016473720714811,0.043958843634878786,0.047934202976167795,0.04506389909079678,-0.043878899080877276,0.10241483162158604,-0.05938677594662878,0.04406398113271992,0.05019111390326425,0.043285004623713874,-0.014604817120255964,-0.010005512816882889,-0.05908231234434613,-0.06795214808049399,-0.014390774003355977,0.002217960402870922,0.0794896231615767,-0.012158075073652852,0.06730438273129447,0.04575898392810385,-0.019043168655616505,0.032204930289048805,0.0801417861941367,-0.03736726918367583,-0.004075165273411674,-0.045001400058633845,0.07895157819923959,0.026388227040594625,0.06248206197076289,0.01796279288156799,-0.03400448393334021,0.041322364115857546,0.09136740582461544,0.042022850518073085,1.09,0.72,-2.13,0.05
2017-05,0.09609447754480671,0.12545939069370027,0.12977100168819833,0.12114836040296062,0.015149072250278728,-0.04170615199791006,0.03099939470685964,-0.07826678199261328,-0.023790379518275562,-0.06804949592691778,0.055805594631010536,-0.03051441790074083,0.014884282839226604,-0.023380118585608622,0.02231822240404102,-0.003893582240063198,-0.0011065259706478647,0.1232329719511136,0.07401712531717419,0.00800256087809359,0.06883669242005697,0.044601381919797234,0.014055060470480774,0.10764180575358728,0.0,-0.008768292707789671,-0.13487581728331333,-0.008694883846637413,0.06423723794886582,0.050948432945171485,0.06707441933720348,-0.03543304234561295,-0.10768754674131897,0.00957743469865413,-0.06378558139661994,1.06,-2.52,-3.75,0.06
2017-06,-0.01706991674995384,-0.09281715119162581,-0.09960766321778025,-0.017241415238315017,0.05393591032259537,0.01401250372995766,0.019254470012528557,0.02492162536497511,0.09982101437651947,0.047247132199738306,-0.026870152243966827,0.006294936649695826,0.0029572709708196587,-0.0027359755243594464,-0.0005543459421125663,0.08686210784517989,-0.06563275801234314,-0.055674074694506914,0.003660664261235791,0.04636395688895378,0.03411548064328396,-0.015665847805847455,0.01238567251801892,0.012900128566049274,0.08204678447692504,0.05197983114549021,0.0737116220737346,0.05784128485658613,0.02226740416591344,0.050799414200983106,-0.09846850819208297,0.09027606683752354,0.092256730056681,0.0199777674800663,-0.0334485213127268,0.78,2.23,1.49,0.06
2017-07,0.008093062403004447,0.0155526868510234,0.07262163883489126,0.07312834995292095,0.22609358641652189,-0.01715162606514309,0.060394546054926446,-0.04470005359905127,-0.005758626693655455,-0.006587108940188324,0.05026099156528452,0.0026810266104120295,0.006258325856055125,0.09430727072668543,0.05443443921545632,0.0022977358685281057,0.051274435571247556,0.03313010493304325,0.05058671990546615,0.048861929380056734,-0.1066945789062832,-0.0032766513221068605,0.05786968839786044,0.04198110328530369,-0.004484329689050881,0.03147273339259504,0.024605146365260788,-0.03900728044599355,0.05205829549121033,0.00429445980516685,0.09296514936995282,0.04206121677670427,0.011655748519665332,-0.038406886046963296,0.030136645178487464,1.87,-1.46,-0.22,0.07
2017-08,0.0824552639184768,0.058979824157959104,0.018280242236281996,0.06118483091591753,-0.011548308893112313,-0.002563933327258905,0.031066265996788633,0.07651267484174329,0.11873584138236715,-0.032403402444594276,0.039225239599848916,-0.016934093541508544,-0.06004071565380931,0.020996615068831215,-0.054517910161996475,-0.032692103253621485,-0.011277178238308982,0.030901465103903902,0.013584928692511822,0.0026041709783450884,-0.06070976461509803,-0.00031304022829781175,0.05195047104772499,0.05196926801051771,0.057330041529743525,-0.02631987041402617,0.06522385985166212,0.005929944526675612,0.004818057886635252,0.06487483551593676,0.004672431114106201,-0.025993228025545934,-0.0009469913622635051,-0.028334124134967498,0.010288853971664125,0.16,-1.65,-2.07,0.09
2017-09,-0.00803467649340206,0.02987928833166742,0.15447698106609797,-0.01601579410409304,0.060711019066291394,0.018905462754098767,0.06145204997854181,0.07744586483667759,0.08913897923422165,0.05146112678290504,-0.047202270865866924,0.08522217196866655,0.1458837574949412,-0.053713990454124616,0.07651109183494009,0.0763523523926426,0.08582840497357336,0.004878066145584503,0.12896494171154083,0.03867244137311476,0.07364787490485214,0.002662050767586299,0.01998081234911453,0.011532802390346486,0.05848180661227986,0.07463519924271833,0.04007789074528767,0.05532468205345609,0.01282962291224865,0.014226684392724342,-0.03283977851583941,0.01844214517915055,0.11295415161704292,0.04426754981409409,-0.05251532244536039,2.51,4.45,3.09,0.09
2017-10,0.059657352229197436,0.05953353825950636,0.08331733806632124,0.01519137645460833,0.0148302748628788,-0.013834610890625654,0.0889263415018815,0.03193167350722281,-0.03203470684777798,-0.15727989379642593,0.03853912766632228,0.025062672016909593,0.05418907597446876,0.06876421811481315,0.06784260328322755,-0.06758565594936117,0.19459032277065624,0.06247365218055001,-0.009365507285815422,0.04723525615335866,-0.037870649325126404,-0.1396220275122254,0.003934979285443507,0.07521487330128629,0.10611048761894848,0.014988416929839321,0.009633412380014805,0.10364759816623481,0.0010236303794284307,0.05576923325880867,0.11736995981727483,0.04899878822001291,0.034918478643434,-0.006392343260704925,-0.14180269884146235,2.25,-1.93,0.22,0.09
2017-11,0.017786257624347934,-0.05684558891486613,-0.06485911443591497,-0.047182721616793266,0.07295129857033,0.03465915941298103,0.03939610253681303,0.10340001111425878,0.08989002170960658,0.11775864349296028,0.002135901260787554,0.020374897365371902,0.052720335087420356,0.03611528373763906,0.10044164346580486,-0.019096515207521536,-0.014288887709287379,0.04105414364216631,-0.08242336801304662,0.045900758961831434,0.1264388689458149,0.003267327379324003,0.09662573516457873,-0.02666774292424534,0.12901096873752693,0.027560526774608185,0.004505751012593429,0.010806073040851905,0.05758288768801889,-0.03610846116431443,-0.08009839010797337,0.003655493183243097,0.12810308419644922,-0.011060912326860683,0.09793278741388156,3.12,-0.56,-0.05,0.08
2017-12,-0.03278447014878094,0.03391009346473384,-0.0312677944204216,0.014743560039237602,0.06542636079408326,0.03708726772804383,0.11640105309972348,0.028159201027630587,-0.01185227865488292,-0.05352478532367411,-0.024263147216552983,-0.0023962208904636517,-0.035621423864537816,-0.10310482171485724,0.05806344005117192,-0.09315471468069103,0.029437994878062756,0.003561872244280284,-0.06936592881535031,0.03170979345668101,0.07878686209922403,0.018093041537366794,-0.016783186355346258,0.060081295850800354,-0.025783798434666494,0.026536680366575638,0.03192609593027185,0.026588503097199512,0.023688652829067847,-0.027678944965655372,-0.09346955427916603,0.006070478811679214,-0.014346508269614366,0.017918340602237404,-0.0019241256945857765,1.06,-1.32,0.03,0.09
2018-01,0.09646108655700014,0.03201166475567607,0.049100199308981685,0.1707201138770278,0.20162080199627241,-0.048604166378185654,0.032999091812533576,0.026602344191297922,0.06304520998721652,0.08537934401939662,0.004346677585713499,-0.12169732041182235,0.041139282841643254,0.07446115689599009,0.1042977087154704,0.033587300122454256,0.0428942709874669,0.06413991124022878,0.11289577114052007,0.03343989848984119,-0.07104656880058924,0.052958913927670936,0.10028445329696978,0.14172862806996966,-0.04270676921184802,0.09515567000617264,-0.015852695530786165,0.017242276270281964,0.06906737088893178,0.039442058992742,0.023802024316676995,0.11001603523147518,-0.061181683768888884,0.060993321636715114,0.036353611812176556,5.58,-3.18,-1.36,0.11
2018-02,-0.06591316828503413,-0.01882886133276096,0.07383925052403195,-0.013489815689341489,0.022123758912765634,-0.03912372786120333,-0.05006753874924419,0.020774125791582998,-0.054270792715023664,-0.13928070586392005,-0.1386014543366686,-0.03281682785674789,0.012407146365459809,-0.01732521788413477,-0.0591529756433824,0.036292572744208274,0.02388869008017047,-0.00619412343024861,-0.13240863407545944,-0.06067093293175696,-0.04868419607920638,-0.08489450624976347,0.016447666560323926,0.08154765760616889,-0.11812756009721181,-0.0022781964347428074,-0.10522221031815604,-0.037232381761578504,0.05908336050594132,0.004179552248850582,0.12385558099907956,-0.015220151721137665,-0.022730302759954246,-0.0616084005182046,-0.08463994905356886,-3.65,0.26,-1.03,0.11
2018-03,-0.024639085905274083,0.010870723360528523,-0.03438096087845477,-0.07753313799940431,-0.09477923685747713,0.03659458545983907,-0.046886113762296455,0.0037489125089218422,0.05373698162129825,-0.08150013286387725,0.06641165044523678,0.044297858834804194,-0.018505732071936065,0.051964008516225624,0.012854536179503828,-0.0020474400340296794,0.05660379110783165,0.0388949147154769,0.0003230048183964218,-0.038753768921908405,-0.009681904768562788,0.004610818841728426,0.05617578227977216,0.027575943064936492,0.05058781944182833,-0.040720525306496835,-0.002613244952863969,-0.023556966658531575,-0.0038582141886847054,0.022562951694820255,-0.08228830996585379,-0.04250225618117842,-0.015998855283058444,-0.03704946935810216,-0.04964433443527083,-2.35,4.06,-0.23,0.12
